timestamp,tag_id,dist,x,y,z
1770400038,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400039,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400039,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400039,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400039,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400040,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400040,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400040,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400040,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400041,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400041,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400041,tag16h5:1,0.11204946959604607,0.024232632208037536,0.08305112367147781,0.07120655889684696
1770400041,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400041,tag16h5:1,0.11204946959604607,0.024232632208037536,0.08305112367147781,0.07120655889684696
1770400041,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400041,tag16h5:1,0.11204946959604607,0.024232632208037536,0.08305112367147781,0.07120655889684696
1770400041,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400042,tag16h5:1,105.44718127317002,99.26401769494986,-35.21454899866042,5.069355810594022
1770400042,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400042,tag16h5:1,105.44718127317002,99.26401769494986,-35.21454899866042,5.069355810594022
1770400042,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400042,tag16h5:1,105.44718127317002,99.26401769494986,-35.21454899866042,5.069355810594022
1770400042,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400042,tag16h5:1,105.44718127317002,99.26401769494986,-35.21454899866042,5.069355810594022
1770400042,tag16h5:2,202.74416417622186,200.84011834746343,17.625909392827307,-21.39556701205947
1770400042,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400043,tag16h5:1,105.44718127317002,99.26401769494986,-35.21454899866042,5.069355810594022
1770400043,tag16h5:2,202.74416417622186,200.84011834746343,17.625909392827307,-21.39556701205947
1770400043,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400043,tag16h5:1,105.44718127317002,99.26401769494986,-35.21454899866042,5.069355810594022
1770400043,tag16h5:2,202.74416417622186,200.84011834746343,17.625909392827307,-21.39556701205947
1770400043,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400043,tag16h5:1,105.44718127317002,99.26401769494986,-35.21454899866042,5.069355810594022
1770400043,tag16h5:2,202.74416417622186,200.84011834746343,17.625909392827307,-21.39556701205947
1770400043,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400043,tag16h5:1,105.44718127317002,99.26401769494986,-35.21454899866042,5.069355810594022
1770400043,tag16h5:2,202.74416417622186,200.84011834746343,17.625909392827307,-21.39556701205947
1770400043,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400044,tag16h5:1,105.44718127317002,99.26401769494986,-35.21454899866042,5.069355810594022
1770400044,tag16h5:2,202.74416417622186,200.84011834746343,17.625909392827307,-21.39556701205947
1770400044,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400044,tag16h5:1,105.44718127317002,99.26401769494986,-35.21454899866042,5.069355810594022
1770400044,tag16h5:2,202.74416417622186,200.84011834746343,17.625909392827307,-21.39556701205947
1770400044,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400044,tag16h5:1,105.44718127317002,99.26401769494986,-35.21454899866042,5.069355810594022
1770400044,tag16h5:2,202.74416417622186,200.84011834746343,17.625909392827307,-21.39556701205947
1770400044,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400044,tag16h5:1,105.44718127317002,99.26401769494986,-35.21454899866042,5.069355810594022
1770400044,tag16h5:2,202.74416417622186,200.84011834746343,17.625909392827307,-21.39556701205947
1770400044,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400045,tag16h5:1,105.44718127317002,99.26401769494986,-35.21454899866042,5.069355810594022
1770400045,tag16h5:2,202.74416417622186,200.84011834746343,17.625909392827307,-21.39556701205947
1770400045,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400045,tag16h5:1,105.44718127317002,99.26401769494986,-35.21454899866042,5.069355810594022
1770400045,tag16h5:2,202.74416417622186,200.84011834746343,17.625909392827307,-21.39556701205947
1770400045,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400045,tag16h5:1,105.44718127317002,99.26401769494986,-35.21454899866042,5.069355810594022
1770400045,tag16h5:2,202.74416417622186,200.84011834746343,17.625909392827307,-21.39556701205947
1770400045,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400045,tag16h5:1,105.44718127317002,99.26401769494986,-35.21454899866042,5.069355810594022
1770400045,tag16h5:2,202.74416417622186,200.84011834746343,17.625909392827307,-21.39556701205947
1770400045,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400046,tag16h5:1,105.44718127317002,99.26401769494986,-35.21454899866042,5.069355810594022
1770400046,tag16h5:2,202.74416417622186,200.84011834746343,17.625909392827307,-21.39556701205947
1770400046,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400046,tag16h5:1,105.44718127317002,99.26401769494986,-35.21454899866042,5.069355810594022
1770400046,tag16h5:2,202.74416417622186,200.84011834746343,17.625909392827307,-21.39556701205947
1770400046,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400046,tag16h5:1,105.44718127317002,99.26401769494986,-35.21454899866042,5.069355810594022
1770400046,tag16h5:2,202.74416417622186,200.84011834746343,17.625909392827307,-21.39556701205947
1770400046,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400046,tag16h5:1,105.44718127317002,99.26401769494986,-35.21454899866042,5.069355810594022
1770400046,tag16h5:2,202.74416417622186,200.84011834746343,17.625909392827307,-21.39556701205947
1770400046,tag16h5:7,134.6254123423882,125.56074191939881,37.048151865594775,-31.39962070395121
1770400047,tag16h5:1,105.44718127317002,99.26401769494986,-35.21454899866042,5.069355810594022
1770400047,tag16h5:2,202.74416417622186,200.84011834746343,17.625909392827307,-21.39556701205947
